Unnamed: 0,Supplier Name,Region,Country,Function,Service,Avg. Cost,Rating,Average Delivery Time,Number of escalations,Year,Resources,Score
2633,Target,APAC,South Korea,Hardware Solutions,Internet & Catalog Retail,392400,82,427,146,2020,6068,42
2634,Target,APAC,Taiwan,Hardware Solutions,Health Care Equipment & Svcs,460800,77,181,148,2015,1461,57
2635,Target,APAC,China,Hardware Solutions,Health Care Equipment & Svcs,489900,83,103,117,2016,1190,63
2636,Target,APAC,Japan,Hardware Solutions,Health Care Equipment & Svcs,391100,94,96,226,2017,1878,61
2637,Target,APAC,Taiwan,Hardware Solutions,Health Care Equipment & Svcs,413900,85,220,229,2018,5356,46
2638,Target,Europe,France,Hardware Solutions,Health Care Equipment & Svcs,229900,78,206,188,2019,3634,59
2639,Target,Europe,France,Hardware Solutions,Health Care Equipment & Svcs,289700,78,268,269,2020,8140,39
2640,Target,Europe,Switzerland,Hardware Solutions,Electronics,388200,77,385,115,2015,4536,48
2641,Target,APAC,South Korea,Hardware Solutions,Electronics,104300,77,241,266,2016,4392,55
2642,Target,Europe,France,Hardware Solutions,Electronics,101800,95,259,248,2017,3850,61
2643,Target,Europe,Germany,Hardware Solutions,Electronics,414100,72,364,57,2018,8892,42
2644,Target,North America,Canada,Hardware Solutions,Electronics,273300,79,449,220,2019,3066,46
2645,Target,APAC,Singapore,Hardware Solutions,Electronics,103300,84,445,47,2020,7495,57
2646,Target,Europe,Switzerland,Hardware Solutions,Electrical Equipment,315800,83,304,200,2015,1461,56
2647,Target,APAC,Japan,Hardware Solutions,Electrical Equipment,440100,80,109,90,2016,7625,53
2648,Target,APAC,Indonesia,Hardware Solutions,Electrical Equipment,149000,71,341,71,2017,2653,65
2649,Target,APAC,South Korea,Hardware Solutions,Electrical Equipment,192000,80,456,125,2018,4968,52
2650,Target,Europe,France,Hardware Solutions,Electrical Equipment,332900,80,171,233,2019,3998,53
2651,Target,APAC,South Korea,Hardware Solutions,Electrical Equipment,155000,78,459,241,2020,1278,52
2652,Target,APAC,Saudi Arabia,Hardware Solutions,Consumer Financial Services,192400,91,288,113,2015,8284,55
2653,Target,APAC,South Korea,Hardware Solutions,Consumer Financial Services,193600,93,306,53,2016,2319,71
2654,Target,APAC,Indonesia,Hardware Solutions,Consumer Financial Services,155500,84,107,257,2017,5279,59
2655,Target,Europe,France,Hardware Solutions,Consumer Financial Services,295800,81,393,281,2018,2152,46
2656,Target,Europe,Norway,Hardware Solutions,Consumer Financial Services,146200,94,446,38,2019,3997,65
2657,Target,APAC,Saudi Arabia,Hardware Solutions,Consumer Financial Services,136500,83,337,150,2020,6705,55
2658,Target,Europe,Norway,Hardware Solutions,Computer Services,418700,94,284,285,2015,2595,47
2659,Target,APAC,Saudi Arabia,Hardware Solutions,Computer Services,286200,81,349,213,2016,6612,44
2660,Target,Europe,Germany,Hardware Solutions,Computer Services,456300,75,93,259,2017,1249,54
2661,Target,APAC,South Korea,Hardware Solutions,Computer Services,234900,76,134,251,2018,2295,60
2662,Target,APAC,Saudi Arabia,Hardware Solutions,Computer Services,481900,70,458,114,2019,6490,36
2663,Target,Europe,Switzerland,Hardware Solutions,Computer Services,324400,86,264,158,2020,2539,59
2664,Target,APAC,Taiwan,Hardware Solutions,Computer Hardware,399300,93,183,135,2015,5840,55
2665,Target,APAC,Japan,Hardware Solutions,Computer Hardware,229700,93,112,176,2016,1222,72
2666,Target,APAC,Saudi Arabia,Hardware Solutions,Computer Hardware,306900,89,135,150,2017,8146,55
2667,Target,APAC,Indonesia,Hardware Solutions,Computer Hardware,308300,73,242,83,2018,9286,49
2668,Target,Europe,Norway,Hardware Solutions,Computer Hardware,243800,83,286,149,2019,3296,59
2669,Target,Europe,Germany,Hardware Solutions,Computer Hardware,245400,78,378,139,2020,9746,42
2670,Target,APAC,China,Hardware Solutions,Communications Equipment,158800,93,397,300,2015,6863,43
2671,Target,APAC,UAE,Hardware Solutions,Communications Equipment,448200,89,200,85,2016,3854,59
2672,Target,Europe,Netherlands,Hardware Solutions,Communications Equipment,245700,73,376,199,2017,6260,44
2673,Target,APAC,UAE,Hardware Solutions,Communications Equipment,241800,78,170,180,2018,7630,52
2674,Target,Europe,Norway,Hardware Solutions,Communications Equipment,371900,80,224,213,2019,9785,39
2675,Target,Europe,Switzerland,Hardware Solutions,Communications Equipment,291000,76,321,134,2020,2704,57
2676,Target,APAC,Indonesia,Hardware Solutions,Business & Personal Services,417800,80,375,33,2015,4305,54
2677,Target,APAC,Indonesia,Hardware Solutions,Business & Personal Services,407600,90,475,223,2016,7396,33
2678,Target,APAC,Taiwan,Hardware Solutions,Business & Personal Services,467100,71,292,73,2017,4958,49
2679,Target,APAC,South Korea,Hardware Solutions,Business & Personal Services,377200,95,416,191,2018,5827,43
2680,Target,Europe,Germany,Hardware Solutions,Business & Personal Services,335800,81,396,236,2019,9210,33
2681,Target,Europe,Netherlands,Hardware Solutions,Business & Personal Services,155700,79,371,60,2020,8669,54
2682,Target,APAC,Singapore,Hardware Solutions,Broadcasting & Cable,330400,72,107,130,2015,6047,57
2683,Target,APAC,UAE,Hardware Solutions,Broadcasting & Cable,293900,79,189,160,2016,8976,48
2684,Target,APAC,South Korea,Hardware Solutions,Broadcasting & Cable,288000,95,350,145,2017,9309,46
2685,Target,Europe,France,Hardware Solutions,Broadcasting & Cable,317800,91,235,218,2018,1430,59
2686,Target,Europe,Germany,Hardware Solutions,Broadcasting & Cable,470800,73,198,103,2019,9134,43
2687,Target,Europe,Germany,Hardware Solutions,Broadcasting & Cable,279800,90,436,60,2020,9612,46
2688,Fannie Mae,APAC,Singapore,Hardware Solutions,Telecommunications services,402400,93,384,40,2015,2183,60
2689,Fannie Mae,APAC,Indonesia,Hardware Solutions,Telecommunications services,215900,92,221,277,2016,5100,53
2690,Fannie Mae,North America,US,Hardware Solutions,Telecommunications services,446600,95,432,48,2017,2781,55
2691,Fannie Mae,APAC,China,Hardware Solutions,Telecommunications services,313300,85,201,280,2018,8993,40
2692,Fannie Mae,Europe,Switzerland,Hardware Solutions,Telecommunications services,321700,71,208,41,2019,6042,59
2693,Fannie Mae,APAC,Taiwan,Hardware Solutions,Telecommunications services,123100,80,349,198,2020,8106,48
2694,Fannie Mae,North America,US,Hardware Solutions,Software & Programming,253000,75,117,59,2015,3349,70
2695,Fannie Mae,APAC,Japan,Hardware Solutions,Software & Programming,248300,89,100,296,2016,9528,46
2696,Fannie Mae,APAC,India,Hardware Solutions,Software & Programming,451500,72,311,134,2017,8891,37
2697,Fannie Mae,Europe,Netherlands,Hardware Solutions,Software & Programming,311700,77,221,75,2018,7720,54
2698,Fannie Mae,North America,Canada,Hardware Solutions,Software & Programming,324900,90,383,155,2019,5273,49
2699,Fannie Mae,Europe,Netherlands,Hardware Solutions,Software & Programming,248600,87,184,116,2020,7046,59
2700,Fannie Mae,APAC,Japan,Hardware Solutions,Semiconductors,327600,83,160,126,2015,2175,65
2701,Fannie Mae,APAC,Indonesia,Hardware Solutions,Semiconductors,463700,75,478,188,2016,1531,42
2702,Fannie Mae,APAC,South Korea,Hardware Solutions,Semiconductors,401700,84,403,166,2017,1091,52
2703,Fannie Mae,North America,Canada,Hardware Solutions,Semiconductors,444700,78,355,37,2018,2479,56
2704,Fannie Mae,Europe,Switzerland,Hardware Solutions,Semiconductors,224000,72,338,255,2019,5656,44
2705,Fannie Mae,North America,US,Hardware Solutions,Semiconductors,495000,77,417,98,2020,8656,35
2706,Fannie Mae,APAC,China,Hardware Solutions,Recreational Products,411000,90,369,247,2015,5990,39
2707,Fannie Mae,Europe,Norway,Hardware Solutions,Recreational Products,135300,79,380,141,2016,4099,58
2708,Fannie Mae,Europe,Switzerland,Hardware Solutions,Recreational Products,259900,82,143,131,2017,1740,69
2709,Fannie Mae,APAC,India,Hardware Solutions,Recreational Products,173600,74,112,137,2018,1227,72
2710,Fannie Mae,Europe,Norway,Hardware Solutions,Recreational Products,410700,86,115,268,2019,9305,40
2711,Fannie Mae,APAC,Singapore,Hardware Solutions,Recreational Products,217900,89,398,206,2020,4850,50
2712,Fannie Mae,APAC,South Korea,Hardware Solutions,Internet & Catalog Retail,342400,89,144,190,2015,4950,56
2713,Fannie Mae,APAC,Australia,Hardware Solutions,Internet & Catalog Retail,384700,86,252,285,2016,9648,34
2714,Fannie Mae,North America,US,Hardware Solutions,Internet & Catalog Retail,215400,73,166,98,2017,4580,64
2715,Fannie Mae,APAC,Australia,Hardware Solutions,Internet & Catalog Retail,345200,89,451,40,2018,1839,60
2716,Fannie Mae,APAC,Indonesia,Hardware Solutions,Internet & Catalog Retail,169100,79,239,65,2019,1941,72
2717,Fannie Mae,APAC,Indonesia,Hardware Solutions,Internet & Catalog Retail,385100,70,136,115,2020,7614,51
2718,Fannie Mae,North America,US,Hardware Solutions,Health Care Equipment & Svcs,386900,71,425,117,2015,8601,37
2719,Fannie Mae,APAC,UAE,Hardware Solutions,Health Care Equipment & Svcs,401900,75,396,139,2016,5796,42
2720,Fannie Mae,Europe,Switzerland,Hardware Solutions,Health Care Equipment & Svcs,178400,88,352,182,2017,8097,48
2721,Fannie Mae,APAC,Australia,Hardware Solutions,Health Care Equipment & Svcs,480600,76,115,266,2018,3699,47
2722,Fannie Mae,APAC,Australia,Hardware Solutions,Health Care Equipment & Svcs,426000,74,407,279,2019,7401,28
2723,Fannie Mae,APAC,Japan,Hardware Solutions,Health Care Equipment & Svcs,466100,72,166,59,2020,5866,54
2724,Fannie Mae,APAC,Singapore,Hardware Solutions,Electronics,411600,78,145,79,2015,5022,59
2725,Fannie Mae,Europe,Norway,Hardware Solutions,Electronics,252300,75,252,130,2016,6162,54
2726,Fannie Mae,APAC,Saudi Arabia,Hardware Solutions,Electronics,344900,85,178,295,2017,6173,45
2727,Fannie Mae,Europe,Netherlands,Hardware Solutions,Electronics,155300,82,439,237,2018,4835,47
2728,Fannie Mae,Europe,Switzerland,Hardware Solutions,Electronics,122900,78,308,154,2019,8433,52
2729,Fannie Mae,APAC,Australia,Hardware Solutions,Electronics,175500,78,254,201,2020,6445,53
2730,Fannie Mae,Europe,Switzerland,Hardware Solutions,Electrical Equipment,264700,82,391,258,2015,9943,33
2731,Fannie Mae,APAC,Japan,Hardware Solutions,Electrical Equipment,358800,79,411,279,2016,3443,40
2732,Fannie Mae,North America,US,Hardware Solutions,Electrical Equipment,108200,91,422,184,2017,1708,62
2733,Fannie Mae,APAC,South Korea,Hardware Solutions,Electrical Equipment,107700,90,207,118,2018,3144,72
2734,Fannie Mae,Europe,Germany,Hardware Solutions,Electrical Equipment,230700,73,335,270,2019,6869,40
2735,Fannie Mae,North America,US,Hardware Solutions,Electrical Equipment,184000,77,242,276,2020,3357,54
2736,Fannie Mae,APAC,Singapore,Hardware Solutions,Consumer Financial Services,223000,72,214,228,2015,2830,56
2737,Fannie Mae,APAC,China,Hardware Solutions,Consumer Financial Services,183800,76,380,283,2016,2710,49
2738,Fannie Mae,APAC,India,Hardware Solutions,Consumer Financial Services,445800,83,478,158,2017,8852,31
2739,Fannie Mae,APAC,Taiwan,Hardware Solutions,Consumer Financial Services,277600,95,245,156,2018,9394,49
2740,Fannie Mae,APAC,China,Hardware Solutions,Consumer Financial Services,332700,74,361,264,2019,3829,42
2741,Fannie Mae,Europe,Netherlands,Hardware Solutions,Consumer Financial Services,324800,87,421,272,2020,2201,45
2742,Fannie Mae,Europe,Switzerland,Hardware Solutions,Computer Services,430700,90,122,188,2015,9279,46
2743,Fannie Mae,APAC,South Korea,Hardware Solutions,Computer Services,270400,71,297,114,2016,7996,48
2744,Fannie Mae,APAC,China,Hardware Solutions,Computer Services,106700,71,388,43,2017,3135,65
2745,Fannie Mae,Europe,Switzerland,Hardware Solutions,Computer Services,285400,71,92,280,2018,9587,42
2746,Fannie Mae,Europe,Norway,Hardware Solutions,Computer Services,412700,86,178,214,2019,9892,40
2747,Fannie Mae,APAC,Indonesia,Hardware Solutions,Computer Services,333000,89,228,68,2020,1300,69
2748,Fannie Mae,APAC,China,Hardware Solutions,Computer Hardware,477300,87,441,184,2015,4890,39
2749,Fannie Mae,APAC,Singapore,Hardware Solutions,Computer Hardware,172000,70,203,265,2016,3381,55
2750,Fannie Mae,APAC,China,Hardware Solutions,Computer Hardware,433000,78,193,60,2017,6887,53
2751,Fannie Mae,APAC,Taiwan,Hardware Solutions,Computer Hardware,250400,91,173,238,2018,7312,51
2752,Fannie Mae,Europe,Netherlands,Hardware Solutions,Computer Hardware,167700,86,378,216,2019,5042,51
2753,Fannie Mae,Europe,France,Hardware Solutions,Computer Hardware,267300,85,427,33,2020,8983,49
2754,Fannie Mae,Europe,Netherlands,Hardware Solutions,Communications Equipment,395800,78,235,287,2015,8728,34
2755,Fannie Mae,APAC,China,Hardware Solutions,Communications Equipment,353500,85,98,189,2016,4055,59
2756,Fannie Mae,APAC,Singapore,Hardware Solutions,Communications Equipment,182100,80,264,247,2017,7676,47
2757,Fannie Mae,APAC,South Korea,Hardware Solutions,Communications Equipment,182700,80,133,153,2018,9943,54
2758,Fannie Mae,Europe,Netherlands,Hardware Solutions,Communications Equipment,327100,85,443,41,2019,7505,49
2759,Fannie Mae,APAC,Indonesia,Hardware Solutions,Communications Equipment,294600,82,348,123,2020,2459,58
2760,Fannie Mae,Europe,Netherlands,Hardware Solutions,Business & Personal Services,317300,79,136,122,2015,2432,65
2761,Fannie Mae,North America,Canada,Hardware Solutions,Business & Personal Services,128200,84,330,176,2016,9533,48
2762,Fannie Mae,Europe,Netherlands,Hardware Solutions,Business & Personal Services,323500,84,118,88,2017,6311,61
2763,Fannie Mae,APAC,China,Hardware Solutions,Business & Personal Services,170700,93,243,199,2018,7205,55
2764,Fannie Mae,APAC,Taiwan,Hardware Solutions,Business & Personal Services,329100,75,281,121,2019,6453,50
2765,Fannie Mae,APAC,China,Hardware Solutions,Business & Personal Services,147000,80,443,292,2020,6676,40
2766,Fannie Mae,APAC,Singapore,Hardware Solutions,Broadcasting & Cable,459600,81,366,281,2015,6779,31
2767,Fannie Mae,APAC,Singapore,Hardware Solutions,Broadcasting & Cable,352700,89,166,251,2016,5872,49
2768,Fannie Mae,APAC,Saudi Arabia,Hardware Solutions,Broadcasting & Cable,125000,85,198,40,2017,7041,68
2769,Fannie Mae,APAC,Indonesia,Hardware Solutions,Broadcasting & Cable,343200,94,316,185,2018,4802,51
2770,Fannie Mae,APAC,Singapore,Hardware Solutions,Broadcasting & Cable,345100,70,337,224,2019,9858,32
2771,Fannie Mae,Europe,Switzerland,Hardware Solutions,Broadcasting & Cable,178200,70,413,110,2020,6235,51
2772,UPS,APAC,South Korea,HR,Telecommunications services,252200,71,427,200,2015,3625,46
2773,UPS,Europe,Norway,HR,Telecommunications services,271900,71,304,40,2016,9941,49
2774,UPS,APAC,Australia,HR,Telecommunications services,441800,78,357,293,2017,2436,39
2775,UPS,APAC,India,HR,Telecommunications services,244100,84,266,273,2018,4677,49
2776,UPS,APAC,UAE,HR,Telecommunications services,394100,83,121,49,2019,1481,70
2777,UPS,APAC,China,HR,Telecommunications services,265000,77,443,184,2020,7024,41
2778,UPS,APAC,Japan,HR,Software & Programming,410700,94,443,99,2015,7229,44
2779,UPS,Europe,Switzerland,HR,Software & Programming,407400,75,169,46,2016,4464,60
2780,UPS,APAC,Australia,HR,Software & Programming,218100,88,350,145,2017,4940,56
2781,UPS,Europe,Norway,HR,Software & Programming,270800,74,337,274,2018,2061,48
2782,UPS,APAC,Indonesia,HR,Software & Programming,205800,91,403,47,2019,5865,59
2783,UPS,APAC,Indonesia,HR,Software & Programming,250300,78,161,269,2020,4584,53
2784,UPS,Europe,Netherlands,HR,Semiconductors,314200,94,258,156,2015,9453,47
2785,UPS,APAC,Japan,HR,Semiconductors,107400,71,205,170,2016,1317,68
2786,UPS,APAC,Japan,HR,Semiconductors,460400,73,274,157,2017,8511,38
2787,UPS,Europe,Norway,HR,Semiconductors,177600,84,175,129,2018,4111,66
2788,UPS,APAC,Japan,HR,Semiconductors,438700,95,144,283,2019,6903,44
2789,UPS,Europe,Switzerland,HR,Semiconductors,201000,90,461,216,2020,6825,44
2790,UPS,APAC,India,HR,Recreational Products,140800,93,231,201,2015,7460,56
2791,UPS,APAC,Taiwan,HR,Recreational Products,251800,88,392,226,2016,3133,51
2792,UPS,APAC,UAE,HR,Recreational Products,319100,92,322,187,2017,3564,54
2793,UPS,Europe,France,HR,Recreational Products,273900,79,439,177,2018,9481,37
2794,UPS,APAC,Taiwan,HR,Recreational Products,396200,86,327,138,2019,3889,52
2795,UPS,APAC,India,HR,Recreational Products,462600,81,349,210,2020,7355,35
2796,UPS,Europe,Netherlands,HR,Internet & Catalog Retail,297100,71,324,281,2015,6450,38
2797,UPS,APAC,Indonesia,HR,Internet & Catalog Retail,306500,91,374,95,2016,4207,57
2798,UPS,APAC,UAE,HR,Internet & Catalog Retail,363000,77,92,122,2017,3139,63
