Supplier Name,Region,Country,Function,Service,Avg. Cost,Rating,Average Delivery Time,Number of escalations,Year,Resources,Score
Kroger,APAC,South Korea,HR,Communications Equipment,263600,90,403,88,2018,6971,52
Kroger,APAC,South Korea,HR,Communications Equipment,488600,91,322,296,2019,7863,31
Kroger,APAC,Saudi Arabia,HR,Communications Equipment,457700,77,293,233,2020,5455,39
Kroger,APAC,UAE,HR,Business & Personal Services,367200,84,417,93,2015,2928,54
Kroger,Europe,Germany,HR,Business & Personal Services,299400,77,108,75,2016,2445,70
Kroger,Europe,Norway,HR,Business & Personal Services,281300,91,190,93,2017,9127,56
Kroger,Europe,Germany,HR,Business & Personal Services,102400,83,400,257,2018,3311,53
Kroger,APAC,Saudi Arabia,HR,Business & Personal Services,306400,71,245,279,2019,9251,35
Kroger,APAC,Indonesia,HR,Business & Personal Services,209900,88,104,187,2020,3094,67
Kroger,APAC,India,HR,Broadcasting & Cable,189000,78,303,38,2015,5646,62
Kroger,Europe,Norway,HR,Broadcasting & Cable,304600,94,271,296,2016,8168,40
Kroger,APAC,Japan,HR,Broadcasting & Cable,382400,87,159,229,2017,7434,46
Kroger,APAC,Singapore,HR,Broadcasting & Cable,374000,73,152,48,2018,3318,64
Kroger,APAC,UAE,HR,Broadcasting & Cable,200800,87,283,153,2019,3660,61
Kroger,Europe,France,HR,Broadcasting & Cable,440300,81,300,244,2020,2768,45
Ford Motor,APAC,Taiwan,HR,Telecommunications services,186300,95,127,146,2015,6073,65
Ford Motor,APAC,China,HR,Telecommunications services,306400,78,225,280,2016,3591,49
Ford Motor,Europe,Norway,HR,Telecommunications services,248500,79,400,199,2017,9387,38
Ford Motor,APAC,Australia,HR,Telecommunications services,217400,95,391,44,2018,4868,62
Ford Motor,APAC,India,HR,Telecommunications services,408800,85,315,114,2019,6303,48
Ford Motor,APAC,South Korea,HR,Telecommunications services,265300,89,356,281,2020,8707,37
Ford Motor,APAC,UAE,HR,Software & Programming,116700,90,218,43,2015,5718,71
Ford Motor,North America,Canada,HR,Software & Programming,165500,85,424,132,2016,8839,47
Ford Motor,Europe,Norway,HR,Software & Programming,170500,77,96,112,2017,7771,62
Ford Motor,APAC,UAE,HR,Software & Programming,225300,76,408,70,2018,5669,54
Ford Motor,Europe,Norway,HR,Software & Programming,185200,88,206,147,2019,7710,57
Ford Motor,Europe,Norway,HR,Software & Programming,129700,72,256,69,2020,5648,63
Ford Motor,APAC,China,HR,Semiconductors,330200,71,444,41,2015,4588,51
Ford Motor,Europe,Norway,HR,Semiconductors,355100,89,304,53,2016,7850,53
Ford Motor,APAC,Australia,HR,Semiconductors,428000,78,316,205,2017,6350,40
Ford Motor,North America,Canada,HR,Semiconductors,187300,84,282,142,2018,8731,52
Ford Motor,Europe,Germany,HR,Semiconductors,147200,70,298,218,2019,4453,53
Ford Motor,APAC,UAE,HR,Semiconductors,257900,86,123,230,2020,3971,59
Ford Motor,Europe,Netherlands,HR,Recreational Products,138300,90,460,180,2015,8742,45
Ford Motor,Europe,France,HR,Recreational Products,318700,89,461,64,2016,4983,53
Ford Motor,APAC,Saudi Arabia,HR,Recreational Products,421900,78,266,117,2017,2774,55
Ford Motor,APAC,Australia,HR,Recreational Products,456400,70,470,229,2018,2407,37
Ford Motor,APAC,Taiwan,HR,Recreational Products,129500,93,441,271,2019,1631,55
Ford Motor,APAC,South Korea,HR,Recreational Products,415700,87,421,31,2020,3202,56
Ford Motor,APAC,Singapore,HR,Internet & Catalog Retail,224900,72,213,203,2015,7766,48
Ford Motor,APAC,China,HR,Internet & Catalog Retail,323700,93,187,168,2016,5439,57
Ford Motor,APAC,Australia,HR,Internet & Catalog Retail,378400,93,149,33,2017,4517,67
Ford Motor,APAC,South Korea,HR,Internet & Catalog Retail,389900,73,401,143,2018,4051,45
Ford Motor,APAC,Japan,HR,Internet & Catalog Retail,337400,75,180,235,2019,4380,50
Ford Motor,APAC,Singapore,HR,Internet & Catalog Retail,297900,95,377,173,2020,9213,42
Ford Motor,North America,US,HR,Health Care Equipment & Svcs,427100,74,120,120,2015,5693,54
Ford Motor,Europe,France,HR,Health Care Equipment & Svcs,252800,93,120,138,2016,7587,60
Ford Motor,Europe,France,HR,Health Care Equipment & Svcs,213100,93,98,67,2017,2603,77
Ford Motor,APAC,Indonesia,HR,Health Care Equipment & Svcs,288400,92,274,211,2018,4435,53
Ford Motor,APAC,China,HR,Health Care Equipment & Svcs,415500,82,443,33,2019,9068,42
Ford Motor,APAC,Indonesia,HR,Health Care Equipment & Svcs,177000,78,249,171,2020,5460,57
Ford Motor,Europe,France,HR,Electronics,290100,76,469,64,2015,2131,56
Ford Motor,APAC,Taiwan,HR,Electronics,278200,86,394,231,2016,4513,46
Ford Motor,APAC,Taiwan,HR,Electronics,287300,93,314,152,2017,9130,47
Ford Motor,APAC,Japan,HR,Electronics,122400,78,184,44,2018,6891,67
Ford Motor,APAC,Japan,HR,Electronics,118200,91,191,155,2019,2080,72
Ford Motor,Europe,Netherlands,HR,Electronics,133600,86,324,170,2020,6541,55
Ford Motor,APAC,Saudi Arabia,HR,Electrical Equipment,342900,73,90,54,2015,2238,70
Ford Motor,APAC,Indonesia,HR,Electrical Equipment,255200,81,422,50,2016,3332,59
Ford Motor,Europe,Germany,HR,Electrical Equipment,446400,73,125,246,2017,9525,37
Ford Motor,APAC,China,HR,Electrical Equipment,151200,90,407,182,2018,3622,57
Ford Motor,Europe,Germany,HR,Electrical Equipment,382600,81,428,109,2019,8067,41
Ford Motor,APAC,China,HR,Electrical Equipment,384100,85,193,254,2020,9857,38
Ford Motor,APAC,South Korea,HR,Consumer Financial Services,491700,88,339,175,2015,3189,47
Ford Motor,APAC,China,HR,Consumer Financial Services,429000,79,450,172,2016,3955,41
Ford Motor,Europe,Switzerland,HR,Consumer Financial Services,336200,90,116,114,2017,8760,56
Ford Motor,North America,Canada,HR,Consumer Financial Services,281600,90,362,161,2018,1423,59
Ford Motor,APAC,China,HR,Consumer Financial Services,462900,91,321,77,2019,9300,44
Ford Motor,APAC,Australia,HR,Consumer Financial Services,347800,92,155,298,2020,6455,46
Ford Motor,APAC,South Korea,HR,Computer Services,356700,88,100,134,2015,9294,53
Ford Motor,APAC,Taiwan,HR,Computer Services,299300,72,468,121,2016,8783,38
Ford Motor,North America,US,HR,Computer Services,473400,85,217,34,2017,3833,60
Ford Motor,APAC,UAE,HR,Computer Services,489300,71,142,101,2018,6469,50
Ford Motor,Europe,Netherlands,HR,Computer Services,470900,92,374,275,2019,8111,30
Ford Motor,Europe,France,HR,Computer Services,468100,79,467,175,2020,5499,36
Ford Motor,APAC,Australia,HR,Computer Hardware,301800,76,411,242,2015,5048,41
Ford Motor,Europe,France,HR,Computer Hardware,166700,91,386,230,2016,1853,57
Ford Motor,APAC,India,HR,Computer Hardware,162000,79,468,285,2017,6949,38
Ford Motor,APAC,UAE,HR,Computer Hardware,436400,91,218,293,2018,5086,43
Ford Motor,APAC,UAE,HR,Computer Hardware,252400,77,379,239,2019,3917,47
Ford Motor,North America,US,HR,Computer Hardware,204000,83,427,253,2020,4731,45
Ford Motor,APAC,India,HR,Communications Equipment,283200,73,258,118,2015,9146,47
Ford Motor,Europe,Switzerland,HR,Communications Equipment,292400,70,146,254,2016,5898,48
Ford Motor,APAC,South Korea,HR,Communications Equipment,294800,85,329,44,2017,2379,65
Ford Motor,Europe,Netherlands,HR,Communications Equipment,376600,84,104,41,2018,7872,60
Ford Motor,Europe,Netherlands,HR,Communications Equipment,350900,95,220,134,2019,1635,65
Ford Motor,Europe,Germany,HR,Communications Equipment,447000,87,111,179,2020,3827,56
Ford Motor,APAC,India,HR,Business & Personal Services,497500,86,189,137,2015,1749,58
Ford Motor,Europe,Switzerland,HR,Business & Personal Services,119500,92,362,101,2016,9440,54
Ford Motor,Europe,Germany,HR,Business & Personal Services,289300,82,280,131,2017,3802,58
Ford Motor,APAC,Saudi Arabia,HR,Business & Personal Services,404100,86,301,57,2018,2047,62
Ford Motor,Europe,Germany,HR,Business & Personal Services,363600,72,309,31,2019,1002,64
Ford Motor,APAC,Taiwan,HR,Business & Personal Services,276600,87,132,73,2020,8954,59
Ford Motor,Europe,Netherlands,HR,Broadcasting & Cable,297000,74,194,120,2015,6496,55
Ford Motor,APAC,UAE,HR,Broadcasting & Cable,384000,74,119,190,2016,9044,45
Ford Motor,Europe,Germany,HR,Broadcasting & Cable,114600,89,286,105,2017,3044,69
Ford Motor,Europe,France,HR,Broadcasting & Cable,479000,72,307,193,2018,1091,48
Ford Motor,North America,US,HR,Broadcasting & Cable,288100,84,365,138,2019,6360,49
Ford Motor,APAC,India,HR,Broadcasting & Cable,414700,88,181,167,2020,7973,47
Verizon Communications,Europe,Netherlands,Product Development,Telecommunications services,124300,86,284,296,2015,6831,48
Verizon Communications,Europe,Netherlands,Product Development,Telecommunications services,380200,91,119,199,2016,1998,62
Verizon Communications,Europe,Germany,Product Development,Telecommunications services,478000,81,357,145,2017,2274,49
Verizon Communications,Europe,Norway,Product Development,Telecommunications services,360000,95,397,32,2018,7067,53
Verizon Communications,APAC,India,Product Development,Telecommunications services,389500,77,110,297,2019,3945,48
Verizon Communications,APAC,India,Product Development,Telecommunications services,337500,80,276,221,2020,6121,45
Verizon Communications,APAC,South Korea,Product Development,Software & Programming,168600,88,137,88,2015,4850,71
Verizon Communications,APAC,Taiwan,Product Development,Software & Programming,141800,74,209,298,2016,5684,50
Verizon Communications,Europe,France,Product Development,Software & Programming,186100,95,375,205,2017,3800,56
Verizon Communications,APAC,Singapore,Product Development,Software & Programming,474100,95,358,144,2018,3474,50
Verizon Communications,APAC,Japan,Product Development,Software & Programming,181000,71,250,193,2019,4681,55
Verizon Communications,APAC,Saudi Arabia,Product Development,Software & Programming,104800,93,296,87,2020,9439,58
Verizon Communications,APAC,China,Product Development,Semiconductors,252600,75,370,157,2015,5295,49
Verizon Communications,Europe,Norway,Product Development,Semiconductors,161400,74,240,108,2016,5483,61
Verizon Communications,APAC,Saudi Arabia,Product Development,Semiconductors,142600,88,174,60,2017,9993,62
Verizon Communications,Europe,Germany,Product Development,Semiconductors,154400,78,264,270,2018,1123,59
Verizon Communications,APAC,China,Product Development,Semiconductors,385600,91,450,35,2019,1608,59
Verizon Communications,APAC,Indonesia,Product Development,Semiconductors,489100,92,243,140,2020,1160,58
Verizon Communications,Europe,Netherlands,Product Development,Recreational Products,472800,92,274,219,2015,6505,41
Verizon Communications,Europe,Germany,Product Development,Recreational Products,358000,92,161,280,2016,3774,52
Verizon Communications,APAC,UAE,Product Development,Recreational Products,484200,74,246,222,2017,4850,41
Verizon Communications,Europe,Switzerland,Product Development,Recreational Products,478400,92,296,150,2018,4679,49
Verizon Communications,APAC,South Korea,Product Development,Recreational Products,133000,84,324,253,2019,4042,54
Verizon Communications,APAC,Australia,Product Development,Recreational Products,287200,93,212,158,2020,6032,57
Verizon Communications,Europe,Germany,Product Development,Internet & Catalog Retail,496700,94,270,165,2015,6575,45
Verizon Communications,APAC,Singapore,Product Development,Internet & Catalog Retail,237800,85,430,183,2016,6443,45
Verizon Communications,APAC,UAE,Product Development,Internet & Catalog Retail,255200,70,168,109,2017,9863,51
Verizon Communications,APAC,India,Product Development,Internet & Catalog Retail,371700,71,458,253,2018,1886,40
Verizon Communications,APAC,China,Product Development,Internet & Catalog Retail,379200,95,365,39,2019,5602,56
Verizon Communications,North America,US,Product Development,Internet & Catalog Retail,402000,84,395,209,2020,7271,37
Verizon Communications,APAC,India,Product Development,Health Care Equipment & Svcs,220600,71,416,218,2015,4061,46
Verizon Communications,APAC,China,Product Development,Health Care Equipment & Svcs,146000,86,476,46,2016,8540,52
Verizon Communications,APAC,South Korea,Product Development,Health Care Equipment & Svcs,475200,70,127,273,2017,9854,33
Verizon Communications,North America,Canada,Product Development,Health Care Equipment & Svcs,377600,74,468,193,2018,2740,43
Verizon Communications,APAC,Taiwan,Product Development,Health Care Equipment & Svcs,349000,90,477,40,2019,8859,45
Verizon Communications,APAC,Indonesia,Product Development,Health Care Equipment & Svcs,258400,95,215,176,2020,6831,55
Verizon Communications,Europe,Germany,Product Development,Electronics,379500,88,430,196,2015,2380,48
Verizon Communications,APAC,UAE,Product Development,Electronics,292800,79,187,76,2016,1869,68
Verizon Communications,APAC,China,Product Development,Electronics,151600,82,328,122,2017,5469,58
Verizon Communications,Europe,Switzerland,Product Development,Electronics,399800,83,170,130,2018,1080,64
Verizon Communications,Europe,Norway,Product Development,Electronics,236300,87,331,232,2019,2964,54
Verizon Communications,APAC,Indonesia,Product Development,Electronics,474600,70,193,157,2020,7753,42
Verizon Communications,APAC,UAE,Product Development,Electrical Equipment,196800,77,102,248,2015,5214,57
Verizon Communications,North America,US,Product Development,Electrical Equipment,414000,78,145,199,2016,8412,44
Verizon Communications,APAC,India,Product Development,Electrical Equipment,129700,82,129,42,2017,2012,80
Verizon Communications,APAC,UAE,Product Development,Electrical Equipment,264900,78,278,106,2018,5146,57
Verizon Communications,Europe,Netherlands,Product Development,Electrical Equipment,237300,84,407,117,2019,2264,59
Verizon Communications,North America,US,Product Development,Electrical Equipment,461600,93,347,81,2020,5535,50
Verizon Communications,APAC,Taiwan,Product Development,Consumer Financial Services,164500,90,361,150,2015,9048,49
Verizon Communications,APAC,UAE,Product Development,Consumer Financial Services,460500,87,329,109,2016,7692,44
Verizon Communications,APAC,China,Product Development,Consumer Financial Services,119100,91,285,224,2017,7629,52
Verizon Communications,Europe,Germany,Product Development,Consumer Financial Services,120800,78,280,66,2018,2557,70
Verizon Communications,APAC,Saudi Arabia,Product Development,Consumer Financial Services,125800,90,462,105,2019,9389,49
Verizon Communications,Europe,Netherlands,Product Development,Consumer Financial Services,404800,93,346,240,2020,7751,37
Verizon Communications,North America,Canada,Product Development,Computer Services,304200,75,269,118,2015,8451,48
Verizon Communications,APAC,Australia,Product Development,Computer Services,405200,74,461,160,2016,3793,42
Verizon Communications,APAC,UAE,Product Development,Computer Services,429300,83,131,107,2017,8604,50
Verizon Communications,APAC,Indonesia,Product Development,Computer Services,234900,89,461,136,2018,7021,47
Verizon Communications,Europe,Norway,Product Development,Computer Services,104400,95,443,81,2019,7676,57
Verizon Communications,North America,US,Product Development,Computer Services,357600,90,187,62,2020,8279,56
Verizon Communications,North America,US,Product Development,Computer Hardware,487000,78,278,191,2015,3932,45
Verizon Communications,APAC,UAE,Product Development,Computer Hardware,354400,93,273,38,2016,2071,67
Verizon Communications,Europe,Switzerland,Product Development,Computer Hardware,281700,82,298,93,2017,4956,57
Verizon Communications,APAC,South Korea,Product Development,Computer Hardware,454000,95,366,32,2018,8358,48
Verizon Communications,Europe,Switzerland,Product Development,Computer Hardware,154600,86,308,126,2019,9241,52
Verizon Communications,APAC,Singapore,Product Development,Computer Hardware,188700,82,391,179,2020,2535,56
Verizon Communications,Europe,France,Product Development,Communications Equipment,391800,89,448,130,2015,6372,43
Verizon Communications,APAC,Taiwan,Product Development,Communications Equipment,392100,80,230,38,2016,9158,51
Verizon Communications,APAC,UAE,Product Development,Communications Equipment,183600,80,410,207,2017,1043,57
Verizon Communications,APAC,Singapore,Product Development,Communications Equipment,312600,92,265,109,2018,8779,51
Verizon Communications,Europe,Germany,Product Development,Communications Equipment,416500,78,209,91,2019,7383,50
Verizon Communications,APAC,Australia,Product Development,Communications Equipment,449400,87,454,129,2020,4098,45
Verizon Communications,Europe,Norway,Product Development,Business & Personal Services,307100,92,209,131,2015,3497,63
Verizon Communications,Europe,France,Product Development,Business & Personal Services,201100,93,254,71,2016,3062,70
Verizon Communications,APAC,Japan,Product Development,Business & Personal Services,301400,85,130,278,2017,7663,47
Verizon Communications,Europe,Germany,Product Development,Business & Personal Services,205700,84,164,30,2018,4352,72
Verizon Communications,Europe,Netherlands,Product Development,Business & Personal Services,211400,77,248,223,2019,4346,54
Verizon Communications,North America,US,Product Development,Business & Personal Services,348900,79,356,185,2020,9945,36
Verizon Communications,APAC,UAE,Product Development,Broadcasting & Cable,210700,76,292,82,2015,2174,66
